Restaurant name,Food image,Image labels,Label: Score,Yelp URLs,Address
Gypsy's Trattoria Italiana,00005127.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/0h55b""
description: ""Junk food""
score: 0.8058292865753174
topicality: 0.8058292865753174
, mid: ""/m/036qh8""
description: ""Produce""
score: 0.6518730521202087
topicality: 0.6518730521202087
, mid: ""/m/0p57p""
description: ""Recipe""
score: 0.6494044661521912
topicality: 0.6494044661521912
, mid: ""/m/07l8p5""
description: ""Side dish""
score: 0.5926690101623535
topicality: 0.5926690101623535
, mid: ""/m/04q6ng""
description: ""Comfort food""
score: 0.5146770477294922
topicality: 0.5146770477294922
]","{'Dish': '0.9934034943580627', 'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Ingredient': '0.9207317233085632', 'Produce': '0.8058292865753174', 'Recipe': '0.6518730521202087'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005128.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/0mfnf""
description: ""Noodle""
score: 0.944507896900177
topicality: 0.944507896900177
, mid: ""/m/0263_br""
description: ""Bigoli""
score: 0.9320674538612366
topicality: 0.9320674538612366
, mid: ""/m/027rk7_""
description: ""Capellini""
score: 0.9252865314483643
topicality: 0.9252865314483643
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/0772h""
description: ""Spaghetti""
score: 0.9175998568534851
topicality: 0.9175998568534851
, mid: ""/m/0273gv""
description: ""Carbonara""
score: 0.9167636632919312
topicality: 0.9167636632919312
, mid: ""/m/05c5y0b""
description: ""Spaghetti aglio e olio""
score: 0.9095208644866943
topicality: 0.9095208644866943
]","{'Dish': '0.9934034943580627', 'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Noodle': '0.944507896900177', 'Bigoli': '0.9320674538612366', 'Capellini': '0.9252865314483643', 'Ingredient': '0.9207317233085632', 'Spaghetti': '0.9175998568534851', 'Carbonara': '0.9167636632919312'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005129.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9734369516372681
topicality: 0.9734369516372681
, mid: ""/m/0263_br""
description: ""Bigoli""
score: 0.9282830953598022
topicality: 0.9282830953598022
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/0mfnf""
description: ""Noodle""
score: 0.9121343493461609
topicality: 0.9121343493461609
, mid: ""/m/027rk7_""
description: ""Capellini""
score: 0.9009643793106079
topicality: 0.9009643793106079
, mid: ""/m/05c5y0b""
description: ""Spaghetti aglio e olio""
score: 0.8565090894699097
topicality: 0.8565090894699097
, mid: ""/m/0772h""
description: ""Spaghetti""
score: 0.8366844058036804
topicality: 0.8366844058036804
, mid: ""/m/0273gv""
description: ""Carbonara""
score: 0.8328902125358582
topicality: 0.8328902125358582
]","{'Dish': '0.9934034943580627', 'Cuisine': '0.9864208102226257', 'Food': '0.9734369516372681', 'Bigoli': '0.9282830953598022', 'Ingredient': '0.9207317233085632', 'Noodle': '0.9121343493461609', 'Capellini': '0.9009643793106079', 'Spaghetti': '0.8565090894699097', 'Carbonara': '0.8366844058036804'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005130.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/036qh8""
description: ""Produce""
score: 0.7814560532569885
topicality: 0.7814560532569885
, mid: ""/m/06nwz""
description: ""Seafood""
score: 0.7508829236030579
topicality: 0.7508829236030579
, mid: ""/m/022tld""
description: ""Staple food""
score: 0.7494956851005554
topicality: 0.7494956851005554
, mid: ""/m/0p57p""
description: ""Recipe""
score: 0.7411779761314392
topicality: 0.7411779761314392
, mid: ""/m/04scj""
description: ""Meat""
score: 0.7102895975112915
topicality: 0.7102895975112915
, mid: ""/m/0dh__6""
description: ""Cacciucco""
score: 0.6531930565834045
topicality: 0.6531930565834045
]","{'Dish': '0.9934034943580627', 'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Ingredient': '0.9207317233085632', 'Produce': '0.7814560532569885', 'Seafood': '0.7508829236030579', 'Recipe': '0.7494956851005554', 'Meat': '0.7411779761314392', 'Cacciucco': '0.7102895975112915'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005131.jpg,"[mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9668610095977783
topicality: 0.9668610095977783
, mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9539156556129456
topicality: 0.9539156556129456
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/09y2k2""
description: ""Italian food""
score: 0.6915425062179565
topicality: 0.6915425062179565
, mid: ""/m/02bpwp""
description: ""Tagliatelle""
score: 0.6896486282348633
topicality: 0.6896486282348633
, mid: ""/m/0p57p""
description: ""Recipe""
score: 0.6876289248466492
topicality: 0.6876289248466492
, mid: ""/m/036qh8""
description: ""Produce""
score: 0.6793420314788818
topicality: 0.6793420314788818
, mid: ""/m/04scj""
description: ""Meat""
score: 0.6370453834533691
topicality: 0.6370453834533691
, mid: ""/m/025x6pj""
description: ""Shirataki noodles""
score: 0.6074874401092529
topicality: 0.6074874401092529
]","{'Cuisine': '0.9864208102226257', 'Food': '0.9668610095977783', 'Dish': '0.9539156556129456', 'Ingredient': '0.9207317233085632', 'Tagliatelle': '0.6915425062179565', 'Recipe': '0.6896486282348633', 'Produce': '0.6876289248466492', 'Meat': '0.6793420314788818'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005132.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/036qh8""
description: ""Produce""
score: 0.7814560532569885
topicality: 0.7814560532569885
, mid: ""/m/04scj""
description: ""Meat""
score: 0.7490432858467102
topicality: 0.7490432858467102
, mid: ""/m/0p57p""
description: ""Recipe""
score: 0.7437441349029541
topicality: 0.7437441349029541
, mid: ""/m/0h55b""
description: ""Junk food""
score: 0.7365379929542542
topicality: 0.7365379929542542
, mid: ""/m/07_lq""
description: ""Vegetarian food""
score: 0.7130921483039856
topicality: 0.7130921483039856
, mid: ""/m/07l8p5""
description: ""Side dish""
score: 0.7045669555664062
topicality: 0.7045669555664062
]","{'Dish': '0.9934034943580627', 'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Ingredient': '0.9207317233085632', 'Produce': '0.7814560532569885', 'Meat': '0.7490432858467102', 'Recipe': '0.7437441349029541'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005133.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/0dw_m""
description: ""Brunch""
score: 0.7973779439926147
topicality: 0.7973779439926147
, mid: ""/m/0krfg""
description: ""Meal""
score: 0.7946054935455322
topicality: 0.7946054935455322
, mid: ""/m/036qh8""
description: ""Produce""
score: 0.7814560532569885
topicality: 0.7814560532569885
, mid: ""/m/0hz4q""
description: ""Breakfast""
score: 0.6934354305267334
topicality: 0.6934354305267334
, mid: ""/m/0bp3f6m""
description: ""Fried food""
score: 0.6933525204658508
topicality: 0.6933525204658508
, mid: ""/m/0p57p""
description: ""Recipe""
score: 0.6650445461273193
topicality: 0.6650445461273193
]","{'Dish': '0.9934034943580627', 'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Ingredient': '0.9207317233085632', 'Brunch': '0.7973779439926147', 'Meal': '0.7946054935455322', 'Produce': '0.7814560532569885', 'Breakfast': '0.6934354305267334', 'Recipe': '0.6933525204658508'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005134.jpg,"[mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9539156556129456
topicality: 0.9539156556129456
, mid: ""/m/0772h""
description: ""Spaghetti""
score: 0.9383144378662109
topicality: 0.9383144378662109
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/0263_br""
description: ""Bigoli""
score: 0.9182597994804382
topicality: 0.9182597994804382
, mid: ""/m/027rk7_""
description: ""Capellini""
score: 0.896016001701355
topicality: 0.896016001701355
, mid: ""/m/0mfnf""
description: ""Noodle""
score: 0.8680627346038818
topicality: 0.8680627346038818
, mid: ""/m/09y2k2""
description: ""Italian food""
score: 0.8625113368034363
topicality: 0.8625113368034363
, mid: ""/m/03mc6t6""
description: ""Fra diavolo sauce""
score: 0.859563946723938
topicality: 0.859563946723938
]","{'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Dish': '0.9539156556129456', 'Spaghetti': '0.9383144378662109', 'Ingredient': '0.9207317233085632', 'Bigoli': '0.9182597994804382', 'Capellini': '0.896016001701355', 'Noodle': '0.8680627346038818'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005135.jpg,"[mid: ""/m/02wbm""
description: ""Food""
score: 0.692015528678894
topicality: 0.692015528678894
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.6525405049324036
topicality: 0.6525405049324036
, mid: ""/m/02q08p0""
description: ""Dish""
score: 0.5651869773864746
topicality: 0.5651869773864746
]","{'Food': '0.692015528678894', 'Cuisine': '0.6525405049324036', 'Dish': '0.5651869773864746'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005136.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/0p57p""
description: ""Recipe""
score: 0.7437441349029541
topicality: 0.7437441349029541
, mid: ""/m/036qh8""
description: ""Produce""
score: 0.7236197590827942
topicality: 0.7236197590827942
, mid: ""/m/04q6ng""
description: ""Comfort food""
score: 0.7131031155586243
topicality: 0.7131031155586243
, mid: ""/m/04scj""
description: ""Meat""
score: 0.6073800325393677
topicality: 0.6073800325393677
]","{'Dish': '0.9934034943580627', 'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Ingredient': '0.9207317233085632', 'Recipe': '0.7437441349029541', 'Produce': '0.7236197590827942', 'Meat': '0.7131031155586243'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005137.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9734369516372681
topicality: 0.9734369516372681
, mid: ""/m/027rk7_""
description: ""Capellini""
score: 0.9191295504570007
topicality: 0.9191295504570007
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.8915150165557861
topicality: 0.8915150165557861
, mid: ""/m/0772h""
description: ""Spaghetti""
score: 0.8555215001106262
topicality: 0.8555215001106262
, mid: ""/m/05c5y0b""
description: ""Spaghetti aglio e olio""
score: 0.7911044359207153
topicality: 0.7911044359207153
, mid: ""/m/025x6pj""
description: ""Shirataki noodles""
score: 0.7867104411125183
topicality: 0.7867104411125183
, mid: ""/m/0mfnf""
description: ""Noodle""
score: 0.7776790261268616
topicality: 0.7776790261268616
, mid: ""/m/09y2k2""
description: ""Italian food""
score: 0.7536465525627136
topicality: 0.7536465525627136
]","{'Dish': '0.9934034943580627', 'Cuisine': '0.9864208102226257', 'Food': '0.9734369516372681', 'Capellini': '0.9191295504570007', 'Ingredient': '0.8915150165557861', 'Spaghetti': '0.8555215001106262', 'Noodle': '0.7911044359207153'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005138.jpg,"[mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9629323482513428
topicality: 0.9629323482513428
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/0mfnf""
description: ""Noodle""
score: 0.799035370349884
topicality: 0.799035370349884
, mid: ""/m/09y2k2""
description: ""Italian food""
score: 0.7712593078613281
topicality: 0.7712593078613281
, mid: ""/m/0h55b""
description: ""Junk food""
score: 0.7646977305412292
topicality: 0.7646977305412292
, mid: ""/m/0p57p""
description: ""Recipe""
score: 0.7559424638748169
topicality: 0.7559424638748169
, mid: ""/m/0772h""
description: ""Spaghetti""
score: 0.7336697578430176
topicality: 0.7336697578430176
, mid: ""/m/0263_br""
description: ""Bigoli""
score: 0.7335601449012756
topicality: 0.7335601449012756
]","{'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Dish': '0.9629323482513428', 'Ingredient': '0.9207317233085632', 'Noodle': '0.799035370349884', 'Recipe': '0.7712593078613281', 'Spaghetti': '0.7646977305412292', 'Bigoli': '0.7559424638748169'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005139.jpg,"[mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9734369516372681
topicality: 0.9734369516372681
, mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9629323482513428
topicality: 0.9629323482513428
, mid: ""/m/050_xm""
description: ""Penne""
score: 0.931689977645874
topicality: 0.931689977645874
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/04q6ng""
description: ""Comfort food""
score: 0.8058419823646545
topicality: 0.8058419823646545
, mid: ""/m/036qh8""
description: ""Produce""
score: 0.7814560532569885
topicality: 0.7814560532569885
, mid: ""/m/09y2k2""
description: ""Italian food""
score: 0.7644385099411011
topicality: 0.7644385099411011
, mid: ""/m/05z55""
description: ""Pasta""
score: 0.7271186709403992
topicality: 0.7271186709403992
, mid: ""/m/06gpzn""
description: ""Garnish""
score: 0.7128806114196777
topicality: 0.7128806114196777
]","{'Cuisine': '0.9864208102226257', 'Food': '0.9734369516372681', 'Dish': '0.9629323482513428', 'Penne': '0.931689977645874', 'Ingredient': '0.9207317233085632', 'Produce': '0.8058419823646545', 'Pasta': '0.7814560532569885', 'Garnish': '0.7644385099411011'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005140.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/050_xm""
description: ""Penne""
score: 0.8759435415267944
topicality: 0.8759435415267944
, mid: ""/m/04scj""
description: ""Meat""
score: 0.8255778551101685
topicality: 0.8255778551101685
, mid: ""/m/0p57p""
description: ""Recipe""
score: 0.7575755715370178
topicality: 0.7575755715370178
, mid: ""/m/036qh8""
description: ""Produce""
score: 0.7236197590827942
topicality: 0.7236197590827942
, mid: ""/m/0263_br""
description: ""Bigoli""
score: 0.7060859203338623
topicality: 0.7060859203338623
, mid: ""/m/09y2k2""
description: ""Italian food""
score: 0.6593360304832458
topicality: 0.6593360304832458
]","{'Dish': '0.9934034943580627', 'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Ingredient': '0.9207317233085632', 'Penne': '0.8759435415267944', 'Meat': '0.8255778551101685', 'Recipe': '0.7575755715370178', 'Produce': '0.7236197590827942', 'Bigoli': '0.7060859203338623'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005141.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/050_xm""
description: ""Penne""
score: 0.9451964497566223
topicality: 0.9451964497566223
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/04t8sg""
description: ""Al dente""
score: 0.8044628500938416
topicality: 0.8044628500938416
, mid: ""/m/0dw_m""
description: ""Brunch""
score: 0.8020049333572388
topicality: 0.8020049333572388
, mid: ""/m/0krfg""
description: ""Meal""
score: 0.8002126216888428
topicality: 0.8002126216888428
, mid: ""/m/03llnc""
description: ""Penne alla vodka""
score: 0.7892372012138367
topicality: 0.7892372012138367
, mid: ""/m/09y2k2""
description: ""Italian food""
score: 0.7737547159194946
topicality: 0.7737547159194946
]","{'Dish': '0.9934034943580627', 'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Penne': '0.9451964497566223', 'Ingredient': '0.9207317233085632', 'Brunch': '0.8044628500938416', 'Meal': '0.8020049333572388'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005142.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/04scj""
description: ""Meat""
score: 0.8094739317893982
topicality: 0.8094739317893982
, mid: ""/m/0p57p""
description: ""Recipe""
score: 0.7523803114891052
topicality: 0.7523803114891052
, mid: ""/m/050_xm""
description: ""Penne""
score: 0.7411076426506042
topicality: 0.7411076426506042
, mid: ""/m/036qh8""
description: ""Produce""
score: 0.7236197590827942
topicality: 0.7236197590827942
, mid: ""/m/0263_br""
description: ""Bigoli""
score: 0.7175606489181519
topicality: 0.7175606489181519
, mid: ""/m/09y2k2""
description: ""Italian food""
score: 0.6308414340019226
topicality: 0.6308414340019226
]","{'Dish': '0.9934034943580627', 'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Ingredient': '0.9207317233085632', 'Meat': '0.8094739317893982', 'Recipe': '0.7523803114891052', 'Penne': '0.7411076426506042', 'Produce': '0.7236197590827942', 'Bigoli': '0.7175606489181519'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005143.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/068_x""
description: ""Pizza cheese""
score: 0.9279189705848694
topicality: 0.9279189705848694
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/0663v""
description: ""Pizza""
score: 0.913154125213623
topicality: 0.913154125213623
, mid: ""/m/09y2k2""
description: ""Italian food""
score: 0.7905359864234924
topicality: 0.7905359864234924
, mid: ""/m/0p57p""
description: ""Recipe""
score: 0.7523803114891052
topicality: 0.7523803114891052
, mid: ""/m/02qxy7b""
description: ""Strata""
score: 0.7496198415756226
topicality: 0.7496198415756226
, mid: ""/m/04q6ng""
description: ""Comfort food""
score: 0.7131031155586243
topicality: 0.7131031155586243
]","{'Dish': '0.9934034943580627', 'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Ingredient': '0.9279189705848694', 'Pizza': '0.9207317233085632', 'Recipe': '0.913154125213623', 'Strata': '0.7905359864234924'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005144.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9734369516372681
topicality: 0.9734369516372681
, mid: ""/m/0mfnf""
description: ""Noodle""
score: 0.944507896900177
topicality: 0.944507896900177
, mid: ""/m/0263_br""
description: ""Bigoli""
score: 0.9404441714286804
topicality: 0.9404441714286804
, mid: ""/m/0772h""
description: ""Spaghetti""
score: 0.905386209487915
topicality: 0.905386209487915
, mid: ""/m/027rk7_""
description: ""Capellini""
score: 0.896016001701355
topicality: 0.896016001701355
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.8915150165557861
topicality: 0.8915150165557861
, mid: ""/m/05c5y0b""
description: ""Spaghetti aglio e olio""
score: 0.8704026937484741
topicality: 0.8704026937484741
, mid: ""/m/0273gv""
description: ""Carbonara""
score: 0.8204708695411682
topicality: 0.8204708695411682
]","{'Dish': '0.9934034943580627', 'Cuisine': '0.9864208102226257', 'Food': '0.9734369516372681', 'Noodle': '0.944507896900177', 'Bigoli': '0.9404441714286804', 'Spaghetti': '0.905386209487915', 'Capellini': '0.896016001701355', 'Ingredient': '0.8915150165557861', 'Carbonara': '0.8704026937484741'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
Gypsy's Trattoria Italiana,00005145.jpg,"[mid: ""/m/02q08p0""
description: ""Dish""
score: 0.9934034943580627
topicality: 0.9934034943580627
, mid: ""/m/02wbm""
description: ""Food""
score: 0.9903261065483093
topicality: 0.9903261065483093
, mid: ""/m/01ykh""
description: ""Cuisine""
score: 0.9864208102226257
topicality: 0.9864208102226257
, mid: ""/m/07xgrh""
description: ""Ingredient""
score: 0.9207317233085632
topicality: 0.9207317233085632
, mid: ""/m/0270h""
description: ""Dessert""
score: 0.7122292518615723
topicality: 0.7122292518615723
, mid: ""/m/0p57p""
description: ""Recipe""
score: 0.6876289248466492
topicality: 0.6876289248466492
, mid: ""/m/036qh8""
description: ""Produce""
score: 0.6460663080215454
topicality: 0.6460663080215454
, mid: ""/m/052lwg6""
description: ""Baked goods""
score: 0.6125874519348145
topicality: 0.6125874519348145
, mid: ""/m/01z1jf2""
description: ""American food""
score: 0.5989187955856323
topicality: 0.5989187955856323
, mid: ""/m/0824hp""
description: ""Sausage gravy""
score: 0.5464777946472168
topicality: 0.5464777946472168
]","{'Dish': '0.9934034943580627', 'Food': '0.9903261065483093', 'Cuisine': '0.9864208102226257', 'Ingredient': '0.9207317233085632', 'Dessert': '0.7122292518615723', 'Recipe': '0.6876289248466492', 'Produce': '0.6460663080215454'}",https://www.yelp.com/biz/gypsys-trattoria-italiana-berkeley-2,"2519 Durant Ave, Berkeley, CA 94704"
